 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
49476,65,1,1,6,6,6,6,6,0,6,6,6,0,184615.3846,30769.23077,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15384.61538,15384.61538,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,510,256,0,20,0,0,0,0,0,0,0,0,BENIGN
443,16812855,53,80,182558,17247,23360,0,3444.490566,5051.850714,1460,0,215.5875,483.8855052,11884.06133,7.910613635,127370.1136,1356503.007,15600000,1,16800000,323324.1346,2159257.586,15600000,4,16600000,210356.1013,1763170.197,15700000,1,0,0,0,0,1072,1612,3.152349794,4.75826384,0,23360,1491.08209,3554.317011,12600000,0,0,0,1,0,0,0,0,1,1502.293233,3444.490566,215.5875,1072,0,0,0,0,0,0,53,182558,80,17247,8192,251,52,20,1025182,0,1025182,1025182,15600000,0,15600000,15600000,BENIGN
123,64008955,4,4,192,192,48,48,48,0,48,48,48,0,5.999160586,0.124982512,9144136.429,24200000,64000000,3,64000000,21300000,37000000,64000000,3,64000000,21300000,37000000,64000000,3,0,0,0,0,128,128,0.062491256,0.062491256,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,128,0,0,0,0,0,0,4,192,4,192,-1,-1,3,32,57,0,57,57,64000000,0,64000000,64000000,BENIGN
53,289826,1,1,58,196,58,58,58,0,196,196,196,0,876.3879017,6.900692139,289826,0,289826,289826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.45034607,3.45034607,58,196,104,79.67433715,6348,0,0,0,0,0,0,0,0,1,156,58,196,20,0,0,0,0,0,0,1,58,1,196,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,290314,2,2,94,370,47,47,47,0,185,185,185,0,1598.26946,13.778185,96771.33333,167606.8039,290307,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,6.8890925,6.8890925,47,185,102.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,127.75,47,185,40,0,0,0,0,0,0,2,94,2,370,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,90211335,3694,4673,23084,10300000,329,0,6.249052518,20.21105048,4380,0,2199.484913,847.5342867,114190.495,92.74887685,10783.09049,730491.7497,66400000,-1,23800000,6442.210669,119706.7416,4016019,0,90200000,19303.57641,977701.0087,66400000,1,0,0,0,0,90920,93472,40.94829103,51.80058581,0,4380,1231.032146,1259.985564,1587563.622,0,0,0,1,0,0,0,0,1,1231.179276,6.249052518,2199.484913,90920,0,0,0,0,0,0,3694,23084,4673,10278193,8192,0,3062,20,23800000,0,23800000,23800000,66400000,0,66400000,66400000,BENIGN
53,246949,1,1,41,97,41,41,41,0,97,97,97,0,558.8198373,8.098838222,246949,0,246949,246949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,4.049419111,4.049419111,41,97,59.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,89.5,41,97,20,0,0,0,0,0,0,1,41,1,97,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,247327,2,2,60,172,30,30,30,0,86,86,86,0,938.0294105,16.17292087,82442.33333,142789.1139,247321,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,64,8.086460435,8.086460435,30,86,52.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,65.5,30,86,40,0,0,0,0,0,0,2,60,2,172,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,60743759,9,9,2021,5742,1397,0,224.5555556,449.7571876,1460,0,638,686.9652466,127.7991374,0.296326739,3573162.294,14600000,60400000,56,366511,45813.875,40000.51062,109714,73,60700000,7586819.75,21300000,60400000,181,0,0,0,0,192,192,0.148163369,0.148163369,0,1460,408.5789474,593.4385034,352169.2573,0,0,0,1,0,0,0,0,1,431.2777778,224.5555556,638,192,0,0,0,0,0,0,9,2021,9,5742,8192,0,8,20,366511,0,366511,366511,60400000,0,60400000,60400000,BENIGN
49449,69,1,1,6,6,6,6,6,0,6,6,6,0,173913.0435,28985.50725,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14492.75362,14492.75362,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,946,255,0,20,0,0,0,0,0,0,0,0,BENIGN
53,212541,1,1,39,88,39,39,39,0,88,88,88,0,597.5317703,9.409949139,212541,0,212541,212541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4.70497457,4.70497457,39,88,55.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,83,39,88,32,0,0,0,0,0,0,1,39,1,88,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,212930,2,2,56,154,28,28,28,0,77,77,77,0,986.2396093,18.78551637,70976.66667,122929.9967,212924,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,9.392758183,9.392758183,28,77,47.6,26.83840532,720.3,0,0,0,0,0,0,0,0,1,59.5,28,77,64,0,0,0,0,0,0,2,56,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,46438006,6,6,486,4808,234,0,81,118.5360705,2398,0,801.3333333,990.869248,114.0014496,0.258409028,4221636.909,13900000,46000000,54,438686,87737.2,168127.6276,388209,57,46400000,9284542.4,20500000,46000000,182,0,0,0,0,132,132,0.129204514,0.129204514,0,2398,407.2307692,748.0898068,559638.359,0,0,0,1,0,0,0,0,1,441.1666667,81,801.3333333,132,0,0,0,0,0,0,6,486,6,4808,8192,31,5,20,0,0,0,0,0,0,0,0,BENIGN
53,82804,1,1,44,240,44,44,44,0,240,240,240,0,3429.786001,24.15342254,82804,0,82804,82804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.07671127,12.07671127,44,240,109.3333333,113.1606528,12805.33333,0,0,0,0,0,0,0,0,1,164,44,240,20,0,0,0,0,0,0,1,44,1,240,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,38357976,2,2,93,267,48,45,46.5,2.121320344,139,128,133.5,7.778174593,9.385271006,0.104280789,12800000,21900000,38100000,61259,38300000,38300000,0,38300000,38300000,38200000,38200000,0,38200000,38200000,0,0,0,0,64,64,0.052140394,0.052140394,45,139,81,48.09885654,2313.5,0,0,0,0,0,0,0,0,1,101.25,46.5,133.5,64,0,0,0,0,0,0,2,93,2,267,-1,-1,1,20,174480,0,174480,174480,38100000,0,38100000,38100000,BENIGN
53,83277,2,2,66,458,33,33,33,0,229,229,229,0,6292.253563,48.03246995,27759,48073.93619,83270,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,24.01623497,24.01623497,33,229,111.4,107.3536213,11524.8,0,0,0,0,0,0,0,0,1,139.25,33,229,40,0,0,0,0,0,0,2,66,2,458,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,174845,2,2,68,256,34,34,34,0,128,128,128,0,1853.069862,22.8774057,58281.66667,100940.7456,174838,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,11.43870285,11.43870285,34,128,71.6,51.48592041,2650.8,0,0,0,0,0,0,0,0,1,89.5,34,128,40,0,0,0,0,0,0,2,68,2,256,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,31534217,12,8,1173,4894,389,0,97.75,148.9765845,1460,0,611.75,611.7655363,192.3941857,0.634231698,1659695.632,6877369.777,30000000,22,1486418,135128.9091,251797.2307,651755,49,31500000,4499843.571,11300000,30000000,48,0,0,0,0,252,172,0.380539019,0.253692679,0,1460,288.9047619,459.3317869,210985.6905,0,0,0,1,0,0,0,0,0,303.35,97.75,611.75,252,0,0,0,0,0,0,12,1173,8,4894,65535,0,11,20,1486418,0,1486418,1486418,30000000,0,30000000,30000000,BENIGN
80,5812670,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.064455749,0.688151916,1937556.667,3335304.292,5788810,75,5812670,2906335,4076435.238,5788810,23860,0,0,0,0,0,0,0,0,0,72,32,0.516113937,0.172037979,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,65535,2,20,0,0,0,0,0,0,0,0,BENIGN
443,61043818,17,16,8972,3581,4301,0,527.7647059,1229.250815,1521,2,223.8125,498.0247944,205.6391689,0.540595282,1907619.313,3928648.381,10000000,31,61000000,3815238.625,4970670.77,10100000,155,61000000,4063878.467,5041862.148,10100000,211,0,0,0,0,352,324,0.278488479,0.262106803,0,4301,369.2058824,934.187178,872705.6836,0,0,0,1,0,0,0,0,0,380.3939394,527.7647059,223.8125,352,0,0,0,0,0,0,17,8972,16,3581,8192,46720,16,20,216856.5,321680.4716,873484,85431,9955789.833,119459.6379,10000000,9712281,BENIGN
443,61045327,15,15,9016,3425,4373,0,601.0666667,1311.331301,1521,2,228.3333333,515.1646986,203.7993834,0.491438108,2105011.276,4088203.804,10000000,38,61000000,4360380.5,5105177.015,10100000,596,61000000,4354291.357,5139949.821,10100000,228,0,0,0,0,312,304,0.245719054,0.245719054,0,4373,401.3225806,983.1613427,966606.2258,0,0,0,1,0,0,0,0,1,414.7,601.0666667,228.3333333,312,0,0,0,0,0,0,15,9016,15,3425,8192,46720,14,20,204843.3333,294413.3175,805812,84624,9969299.167,78459.05908,10000000,9812343,BENIGN
443,61044773,16,16,9074,3581,4317,0,567.125,1269.147161,1521,2,223.8125,498.0247944,207.3068566,0.524205406,1969186.226,3976247.654,10000000,22,61000000,4069651.533,5033447.449,10100000,205,61000000,4063920.4,5037955.66,10100000,237,0,0,0,0,332,324,0.262102703,0.262102703,0,4317,383.4848485,951.5778384,905500.3826,0,0,0,1,0,0,0,0,1,395.46875,567.125,223.8125,332,0,0,0,0,0,0,16,9074,16,3581,8192,46720,15,20,221511.5,333377.2699,902015,85373,9952520.5,117169.241,10000000,9715482,BENIGN
443,106449733,14,9,980,6515,310,0,70,114.0708282,1460,0,723.8888889,589.1870341,70.40881916,0.216064422,4838624.227,22600000,106000000,19,106000000,8188441,29400000,106000000,49,495583,61947.875,119480.5449,347289,49,0,0,0,0,292,192,0.131517474,0.084546948,0,1460,312.2916667,484.112768,234365.1721,0,0,0,1,0,0,0,0,0,325.8695652,70,723.8888889,292,0,0,0,0,0,0,14,980,9,6515,65535,1013,13,20,0,0,0,0,0,0,0,0,BENIGN
443,110494983,20,21,8899,3374,4286,0,444.95,1138.419748,1521,0,160.6666667,444.6574337,111.0729163,0.371057571,2762374.575,4440043.358,10000000,24,110000000,5811067,4987104.161,10100000,368,110000000,5520512.4,5083557.548,10100000,48,0,0,0,0,412,552,0.181003693,0.190053878,0,4286,292.2142857,848.1507728,719359.7334,0,0,0,1,0,0,0,0,1,299.3414634,444.95,160.6666667,412,0,0,0,0,0,0,20,8899,21,3374,8192,178,19,20,161323.4545,196821.8874,727263,84485,9875974.091,314186.2247,10000000,8961330,BENIGN
443,110494940,20,21,8990,3436,4226,0,449.5,1134.159299,1521,2,163.6190476,443.5461054,112.4576383,0.371057715,2762373.5,4440291.609,10000000,48,110000000,5811075.684,4987123.432,10100000,307,110000000,5520523.55,5083500.497,10100000,48,0,0,0,0,412,424,0.181003764,0.190053952,0,4226,295.8571429,845.3830297,714672.4669,0,0,0,1,0,0,0,0,1,303.0731707,449.5,163.6190476,412,0,0,0,0,0,0,20,8990,21,3436,8192,46720,19,20,160932.0909,197007.0344,727462,84344,9876380.455,314003.5091,10000000,8962452,BENIGN
443,110494200,21,23,13712,3598,4552,0,652.952381,1440.840362,1521,2,156.4347826,424.1771528,156.6598066,0.398210947,2569632.558,4335141.694,10000000,1,110000000,5520528.3,5019590.58,10100000,280,110000000,5018635.773,5096056.578,10100000,1,0,0,0,0,432,464,0.190055225,0.208155722,0,4552,384.6666667,1048.119008,1098553.455,0,0,0,1,0,0,0,0,1,393.4090909,652.952381,156.4347826,432,0,0,0,0,0,0,21,13712,23,3598,8192,55480,20,20,165624.6364,211396.7965,774385,83566,9871699.545,330783.6609,10000000,8905431,BENIGN
80,110947998,22,20,1395,4788,435,0,63.40909091,151.1478806,796,0,239.4,373.8505753,55.7288109,0.378555727,2706048.732,4452639.393,10000000,2,111000000,5282118.095,5057751.907,10000000,133,111000000,5838127.947,5004816.815,10000000,1073,0,0,0,0,488,544,0.198291095,0.180264632,0,796,143.7906977,287.8874249,82879.16944,0,0,0,1,0,0,0,0,0,147.2142857,63.40909091,239.4,488,0,0,0,0,0,0,22,1395,20,4788,8192,292,18,20,116011.4545,236925.1949,794697,23450,9968032.182,87271.52575,10000000,9785561,BENIGN
80,110947727,19,18,954,3196,435,0,50.21052632,135.6165259,796,0,177.5555556,340.1615917,37.40500245,0.333490383,3081881.306,4633767.042,10000000,49,111000000,6162455.833,4935929.624,10000000,764,111000000,6524944.588,4840500.149,10000000,702,0,0,0,0,416,504,0.171251818,0.162238565,0,796,109.2105263,257.8636931,66493.68421,0,0,0,1,0,0,0,0,0,112.1621622,50.21052632,177.5555556,416,0,0,0,0,0,0,19,954,18,3196,8192,290,16,20,115920.3636,236440.163,793391,23464,9968098.273,86817.73113,10000000,9786239,BENIGN
80,110947575,20,19,1389,3992,435,0,69.45,157.5658509,796,0,210.1052632,359.738469,48.50038408,0.351517372,2919673.026,4560220.068,10000000,21,111000000,5838106.526,5000413.325,10000000,630,111000000,6162447.167,4940903.796,10000000,694,0,0,0,0,436,524,0.180265319,0.171252053,0,796,134.525,277.9250948,77242.35833,0,0,0,1,0,0,0,0,0,137.974359,69.45,210.1052632,436,0,0,0,0,0,0,20,1389,19,3992,8192,292,17,20,116118.5455,236996.342,795038,23472,9967883.636,87411.8808,10000000,9785058,BENIGN
53,1047477,1,1,89,167,89,89,89,0,167,167,167,0,244.3967743,1.9093498,1047477,0,1047477,1047477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.9546749,0.9546749,89,167,115,45.033321,2028,0,0,0,0,0,0,0,0,1,172.5,89,167,20,0,0,0,0,0,0,1,89,1,167,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,69720,1,1,59,317,59,59,59,0,317,317,317,0,5393.000574,28.68617326,69720,0,69720,69720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14.34308663,14.34308663,59,317,145,148.9563695,22188,0,0,0,0,0,0,0,0,1,217.5,59,317,20,0,0,0,0,0,0,1,59,1,317,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,1047828,4,2,312,312,78,78,78,0,156,156,156,0,595.5175849,5.726130624,209565.6,448429.8887,1011241,3,1011248,337082.6667,583838.2428,1011241,3,4,4,0,4,4,0,0,0,0,80,40,3.817420416,1.908710208,78,156,100.2857143,38.06010284,1448.571429,0,0,0,0,0,0,0,0,0,117,78,156,80,0,0,0,0,0,0,4,312,2,312,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,70240,2,2,96,612,48,48,48,0,306,306,306,0,10079.72665,56.9476082,23413.33333,40546.1547,70232,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,28.4738041,28.4738041,48,306,151.2,141.3124198,19969.2,0,0,0,0,0,0,0,0,1,189,48,306,40,0,0,0,0,0,0,2,96,2,612,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,196,2,2,156,412,78,78,78,0,206,206,206,0,2897959.184,20408.16327,65.33333333,107.0996421,189,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,10204.08163,10204.08163,78,206,129.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,161.5,78,206,40,0,0,0,0,0,0,2,156,2,412,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
389,87,2,2,142,12,71,71,71,0,6,6,6,0,1770114.943,45977.01149,29,44.17012565,80,3,4,4,0,4,4,3,3,0,3,3,1,0,0,0,64,40,22988.50575,22988.50575,6,71,45,35.60196624,1267.5,0,1,0,0,1,0,0,0,1,56.25,71,6,64,0,0,0,0,0,0,2,142,2,12,65535,0,1,32,0,0,0,0,0,0,0,0,BENIGN
3268,73,2,2,142,12,71,71,71,0,6,6,6,0,2109589.041,54794.52055,24.33333333,36.08785576,66,3,3,3,0,3,3,4,4,0,4,4,1,0,0,0,64,40,27397.26027,27397.26027,6,71,45,35.60196624,1267.5,0,1,0,0,1,0,0,0,1,56.25,71,6,64,0,0,0,0,0,0,2,142,2,12,65535,0,1,32,0,0,0,0,0,0,0,0,BENIGN
53,226,2,2,68,132,34,34,34,0,66,66,66,0,884955.7522,17699.11504,75.33333333,124.4199877,219,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,8849.557522,8849.557522,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34,66,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,61321213,14,14,1095,3945,716,0,78.21428571,192.2531098,1483,2,281.7857143,553.3115938,82.19015498,0.456611972,2271156.037,4215085.645,10000000,77,61300000,4717016.385,5168124.387,10100000,184,61200000,4710487.846,5187513.508,10100000,215,0,0,0,0,292,284,0.228305986,0.228305986,0,1483,173.7931034,413.2565253,170780.9557,0,0,0,1,0,0,0,0,1,180,78.21428571,281.7857143,292,0,0,0,0,0,0,14,1095,14,3945,8192,31504,13,20,126719.3333,102997.0013,336961,84569,10000000,1121.378021,10000000,10000000,BENIGN
53,47004,1,1,45,225,45,45,45,0,225,225,225,0,5744.191984,42.54957025,47004,0,47004,47004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.27478512,21.27478512,45,225,105,103.9230485,10800,0,0,0,0,0,0,0,0,1,157.5,45,225,20,0,0,0,0,0,0,1,45,1,225,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,23301,1,1,67,149,67,67,67,0,149,149,149,0,9269.988413,85.83322604,23301,0,23301,23301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,42.91661302,42.91661302,67,149,94.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,141.5,67,149,32,0,0,0,0,0,0,1,67,1,149,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,289354,1,1,53,269,53,53,53,0,269,269,269,0,1112.823738,6.911948686,289354,0,289354,289354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.455974343,3.455974343,53,269,125,124.7076581,15552,0,0,0,0,0,0,0,0,1,187.5,53,269,20,0,0,0,0,0,0,1,53,1,269,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,23636,2,2,112,276,56,56,56,0,138,138,138,0,16415.63716,169.2333728,7878.666667,13641.05481,23630,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,84.61668641,84.61668641,56,138,88.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,111,56,138,64,0,0,0,0,0,0,2,112,2,276,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,289819,2,2,84,516,42,42,42,0,258,258,258,0,2070.257644,13.80171762,96606.33333,167320.1495,289811,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,6.900858812,6.900858812,42,258,128.4,118.3080724,13996.8,0,0,0,0,0,0,0,0,1,160.5,42,258,40,0,0,0,0,0,0,2,84,2,516,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,47511,2,2,68,428,34,34,34,0,214,214,214,0,10439.68765,84.19102945,15837,27425.29249,47505,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,42.09551472,42.09551472,34,214,106,98.59006035,9720,0,0,0,0,0,0,0,0,1,132.5,34,214,40,0,0,0,0,0,0,2,68,2,428,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,169,2,2,68,132,34,34,34,0,66,66,66,0,1183431.953,23668.63905,56.33333333,91.51138363,162,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,11834.31953,11834.31953,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34,66,40,0,0,0,0,0,0,2,68,2,132,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,200,2,2,112,368,56,56,56,0,184,184,184,0,2400000,20000,66.66666667,109.4090185,193,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,10000,10000,56,184,107.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,134,56,184,64,0,0,0,0,0,0,2,112,2,368,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,30602689,1227,1087,4229,2894023,592,0,3.446617767,18.18415076,8760,0,2662.394664,1573.902891,94705.7953,75.61427037,13230.73454,360459.5328,10000000,0,30600000,24955.58238,495412.0005,10000000,0,30600000,28165.33978,526472.0298,10000000,0,0,0,0,0,35936,21776,40.09451588,35.51975449,0,8760,1251.944708,1710.106097,2924462.862,0,0,0,1,0,0,0,0,0,1252.485739,3.446617767,2662.394664,35936,0,0,0,0,0,0,1227,4229,1087,2894023,8192,123,560,20,185229,294530.065,525323,15070,10000000,3938.773202,10000000,10000000,BENIGN
80,115518871,120,176,1005,357390,297,0,8.375,26.5747914,4380,0,2030.625,1004.908432,3102.480113,2.562351912,391589.3932,1915276.043,10000000,1,116000000,970746.8151,2933951.852,10000000,96,110000000,630954.5257,2440766.213,10000000,1,0,0,0,0,2412,3664,1.038791316,1.523560596,0,4380,1206.717172,1260.172516,1588034.771,0,0,0,1,0,0,0,0,1,1210.793919,8.375,2030.625,2412,0,0,0,0,0,0,120,1005,176,357390,8192,946,119,20,47937.18182,93065.45226,328540,19798,9989979.545,64260.98748,10000000,9796740,BENIGN
80,116159234,17,15,950,1498,433,0,55.88235294,141.949323,746,0,99.86666667,262.3339929,21.07451914,0.27548391,3747072.065,4802552.612,10000000,133,116000000,7259952.125,4409746.421,10000000,194,111000000,7908164.286,4245933.034,10000000,22447,0,0,0,0,352,444,0.146350827,0.129133083,0,746,74.18181818,202.0947263,40842.27841,0,0,0,1,0,0,0,0,0,76.5,55.88235294,99.86666667,352,0,0,0,0,0,0,17,950,15,1498,8192,351,16,20,74760,125824.9501,454136,36630,9990176,59148.64755,10000000,9812380,BENIGN
53,49278,1,1,52,80,52,52,52,0,80,80,80,0,2678.680141,40.58606275,49278,0,49278,49278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.29303137,20.29303137,52,80,61.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,92,52,80,32,0,0,0,0,0,0,1,52,1,80,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,117353259,17,18,857,5967,196,0,50.41176471,68.77868386,1430,0,331.5,515.672177,58.14921595,0.298244806,3451566.441,13900000,58300000,1,117000000,7334578.688,19900000,58400000,16,117000000,6900957,19300000,58300000,1,0,0,0,0,376,372,0.144861763,0.153383043,0,1430,189.5555556,390.0192995,152115.054,0,0,0,1,0,0,0,0,1,194.9714286,50.41176471,331.5,376,0,0,0,0,0,0,17,857,18,5967,8192,360,14,20,297668.5,31229.37099,319751,275586,58200000,68514.40446,58300000,58200000,BENIGN
53,49894,1,1,48,76,48,48,48,0,76,76,76,0,2485.26877,40.08498016,49894,0,49894,49894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.04249008,20.04249008,48,76,57.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,86,48,76,32,0,0,0,0,0,0,1,48,1,76,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,495,1,1,54,99,54,54,54,0,99,99,99,0,309090.9091,4040.40404,495,0,495,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2020.20202,2020.20202,54,99,69,25.98076211,675,0,0,0,0,0,0,0,0,1,103.5,54,99,20,0,0,0,0,0,0,1,54,1,99,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,50877,1,1,48,64,48,48,48,0,64,64,64,0,2201.38766,39.31049394,50877,0,50877,50877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.65524697,19.65524697,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80,48,64,20,0,0,0,0,0,0,1,48,1,64,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,154,2,2,78,142,39,39,39,0,71,71,71,0,1428571.429,25974.02597,51.33333333,82.85127237,147,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12987.01299,12987.01299,39,71,51.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,64.75,39,71,64,0,0,0,0,0,0,2,78,2,142,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,173,2,2,74,106,37,37,37,0,53,53,53,0,1040462.428,23121.38728,57.66666667,60.08604941,122,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,11560.69364,11560.69364,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37,53,64,0,0,0,0,0,0,2,74,2,106,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,50194,2,2,74,130,37,37,37,0,65,65,65,0,4064.230785,79.6907997,16731.33333,28974.32326,50188,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,39.84539985,39.84539985,37,65,48.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,60.25,37,65,64,0,0,0,0,0,0,2,74,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,61213,2,2,78,190,39,39,39,0,95,95,95,0,4378.154967,65.34559652,20404.33333,35335.27985,61206,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,40,32.67279826,32.67279826,39,95,61.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,76.75,39,95,64,0,0,0,0,0,0,2,78,2,190,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,51335,2,2,74,106,37,37,37,0,53,53,53,0,3506.379663,77.91954807,17111.66667,29631.34787,51327,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,40,40,38.95977403,38.95977403,37,53,43.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,54.25,37,53,40,0,0,0,0,0,0,2,74,2,106,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
