 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,440763,1,1,57,217,57,57,57,0,217,217,217,0,621.6492764,4.537585959,440763,0,440763,440763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2.268792979,2.268792979,57,217,110.3333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,1,165.5,57,217,20,0,0,0,0,0,0,1,57,1,217,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,441463,2,2,92,412,46,46,46,0,206,206,206,0,1141.658531,9.060781991,147154.3333,254709.9241,441268,4,4,4,0,4,4,191,191,0,191,191,0,0,0,0,40,40,4.530390995,4.530390995,46,206,110,87.6356092,7680,0,0,0,0,0,0,0,0,1,137.5,46,206,40,0,0,0,0,0,0,2,92,2,412,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
88,78,1,4,6,24,6,6,6,0,6,6,6,0,384615.3846,64102.5641,19.5,31.28897569,66,1,0,0,0,0,0,68,22.66666667,37.5277675,66,1,0,0,0,0,20,80,12820.51282,51282.05128,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
1038,2,3,0,18,0,6,6,6,0,0,0,0,0,9000000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,2053,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
1040,2,3,0,18,0,6,6,6,0,0,0,0,0,9000000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,2053,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
7725,17,11,0,704,0,64,64,64,0,0,0,0,0,41400000,647058.8235,1.7,1.567021236,6,1,17,1.7,1.567021236,6,1,0,0,0,0,0,0,0,0,0,220,0,647058.8235,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,69.81818182,64,0,220,0,0,0,0,0,0,11,704,0,0,-1,-1,10,20,0,0,0,0,0,0,0,0,BENIGN
53,4096878,6,6,216,582,36,36,36,0,97,97,97,0,194.7824661,2.92905964,372443.4545,473313.8226,1013960,3,2027356,405471.2,555209.7794,1013960,3,1814365,362873,496880.2446,907436,3,0,0,0,0,120,120,1.46452982,1.46452982,36,97,64.15384615,31.65134582,1001.807692,0,0,0,0,0,0,0,0,1,69.5,36,97,120,0,0,0,0,0,0,6,216,6,582,-1,-1,5,20,0,0,0,0,0,0,0,0,BENIGN
138,16647,33,0,6413,0,201,181,194.3333333,9.574271078,0,0,0,0,385234.5768,1982.33916,520.21875,2045.265686,8883,1,16647,520.21875,2045.265686,8883,1,0,0,0,0,0,0,0,0,0,660,0,1982.33916,0,181,201,193.9411765,9.701425001,94.11764706,0,0,0,0,0,0,0,0,0,199.8181818,194.3333333,0,660,0,0,0,0,0,0,33,6413,0,0,-1,-1,32,20,0,0,0,0,0,0,0,0,BENIGN
53,3853330,6,6,204,570,34,34,34,0,95,95,95,0,200.8652257,3.114189545,350302.7273,482937.0084,1014011,1,2017761,403552.2,552594.4292,1014011,3,1814362,362872.4,496882.1831,907510,1,0,0,0,0,120,120,1.557094773,1.557094773,34,95,62.15384615,31.65134582,1001.807692,0,0,0,0,0,0,0,0,1,67.33333333,34,95,120,0,0,0,0,0,0,6,204,6,570,-1,-1,5,20,0,0,0,0,0,0,0,0,BENIGN
49666,134,3,3,18,18,6,6,6,0,6,6,6,0,268656.7164,44776.1194,26.8,26.15721698,57,1,106,53,5.656854249,57,49,2,1,0,1,1,0,0,0,0,60,60,22388.0597,22388.0597,6,6,6,0,0,0,0,0,0,1,1,0,0,1,7,6,6,60,0,0,0,0,0,0,3,18,3,18,253,2052,2,20,0,0,0,0,0,0,0,0,BENIGN
88,568,7,4,484,414,233,0,69.14285714,111.9678951,207,0,103.5,119.5115057,1580985.915,19366.19718,56.8,119.6585884,383,1,568,94.66666667,199.9236521,500,1,419,139.6666667,234.9815596,411,4,0,0,0,0,164,104,12323.94366,7042.253521,0,233,74.83333333,107.5274454,11562.15152,0,0,0,1,0,0,0,0,0,81.63636364,69.14285714,103.5,164,0,0,0,0,0,0,7,484,4,414,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
88,856,9,4,656,3064,313,0,72.88888889,136.1538142,1532,0,766,884.5006124,4345794.393,15186.91589,71.33333333,185.3298452,656,1,856,107,256.0970798,738,1,762,254,397.3059275,712,2,0,0,0,0,204,104,10514.01869,4672.897196,0,1532,265.7142857,547.8425417,300131.4505,0,0,0,1,0,0,0,0,0,286.1538462,72.88888889,766,204,0,0,0,0,0,0,9,656,4,3064,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
88,881,9,6,3160,3060,1565,0,351.1111111,688.2149818,1524,0,510,785.445606,7060158.91,17026.1067,62.92857143,172.8331629,659,0,881,110.125,262.9282561,758,1,871,174.2,271.115658,659,48,0,0,0,0,204,144,10215.66402,6810.442679,0,1565,388.75,689.2425311,475055.2667,0,0,0,1,0,0,0,0,0,414.6666667,351.1111111,510,204,0,0,0,0,0,0,9,3160,6,3060,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
135,53831122,19,10,1382,1248,168,0,72.73684211,81.76717768,172,0,124.8,70.7747601,48.85649606,0.53872182,1922540.071,7448289.206,38500000,0,53800000,2990617.889,9204805.967,38500000,1,15100000,1675694.667,3493654.718,9685468,1,0,0,0,0,404,224,0.352955675,0.185766145,0,172,87.66666667,81.18447844,6590.91954,0,0,0,1,0,0,0,0,0,90.68965517,72.73684211,124.8,404,0,0,0,0,0,0,19,1382,10,1248,8192,2051,17,20,215011.5,1402.192747,216003,214020,7325566.5,3031993.975,9469510,5181623,BENIGN
49666,53830230,39,34,12256,6204,1793,0,314.2564103,495.9173169,348,0,182.4705882,120.9262824,342.9299856,1.356115328,747642.0833,4690691.62,38500000,1,53800000,1416585,6422457.713,38500000,1,15100000,457007.9091,1901718.943,9681698,2,0,0,0,0,804,704,0.72449997,0.631615358,0,1793,249.4594595,373.9205171,139816.5531,0,0,0,1,0,0,0,0,0,252.8767123,314.2564103,182.4705882,804,0,0,0,0,0,0,39,12256,34,6204,8192,2053,37,20,221444,10244.56305,228688,214200,7318843.5,3042005.192,9469866,5167821,BENIGN
123,64010951,4,4,192,192,48,48,48,0,48,48,48,0,5.998973519,0.124978615,9144421.571,24200000,64000000,3,64000000,21300000,37000000,64000000,3,64000000,21300000,37000000,64000000,3,0,0,0,0,128,128,0.062489307,0.062489307,48,48,48,0,0,0,0,0,0,0,0,0,0,1,54,48,48,128,0,0,0,0,0,0,4,192,4,192,-1,-1,3,32,104,0,104,104,64000000,0,64000000,64000000,BENIGN
137,13150762,198,0,9900,0,50,50,50,0,0,0,0,0,752.8080882,15.05616176,66755.13706,217806.3303,795667,1,13200000,66755.13706,217806.3303,795667,1,0,0,0,0,0,0,0,0,0,4488,0,15.05616176,0,50,50,50,0,0,0,0,0,0,0,0,0,0,0,50.25252525,50,0,4488,0,0,0,0,0,0,198,9900,0,0,-1,-1,197,20,0,0,0,0,0,0,0,0,BENIGN
445,14877236,25,20,7506,2420,3072,0,300.24,709.1443365,260,0,121,106.6869498,667.1938255,3.024755405,338119,2210235.976,14700000,1,14900000,619884.8333,2991795.375,14700000,1,14900000,783000.6316,3412407.723,14900000,1,0,0,0,0,524,424,1.680419669,1.344335735,0,3072,215.7826087,531.0383921,282001.7739,0,0,0,1,0,0,0,0,0,220.5777778,300.24,121,524,0,0,0,0,0,0,25,7506,20,2420,8192,2051,23,20,212515,0,212515,212515,14700000,0,14700000,14700000,BENIGN
88,43,1,4,6,24,6,6,6,0,6,6,6,0,697674.4186,116279.0698,10.75,20.17217556,41,0,0,0,0,0,0,2,0.666666667,0.577350269,1,0,0,0,0,0,20,80,23255.81395,93023.25581,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,73,1,4,6,24,6,6,6,0,6,6,6,0,410958.9041,68493.15068,18.25,34.50966048,70,0,0,0,0,0,0,71,23.66666667,40.12895879,70,0,0,0,0,0,20,80,13698.63014,54794.52055,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,56,1,4,6,24,6,6,6,0,6,6,6,0,535714.2857,89285.71429,14,22.78888618,48,1,0,0,0,0,0,50,16.66666667,27.13546265,48,1,0,0,0,0,20,80,17857.14286,71428.57143,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,255,0,0,20,0,0,0,0,0,0,0,0,BENIGN
5355,103238,22,0,528,0,24,24,24,0,0,0,0,0,5114.395862,213.0998276,4916.095238,22512.34177,103168,1,103238,4916.095238,22512.34177,103168,1,0,0,0,0,0,0,0,0,0,440,0,213.0998276,0,24,24,24,0,0,0,0,0,0,0,0,0,0,0,25.09090909,24,0,440,0,0,0,0,0,0,22,528,0,0,-1,-1,21,20,0,0,0,0,0,0,0,0,BENIGN
88,1062,9,6,3112,3012,1541,0,345.7777778,677.6320495,1500,0,502,773.0521328,5766478.343,14124.29379,75.85714286,192.0159677,738,1,1062,132.75,270.9959146,797,1,958,191.6,312.2880081,738,3,0,0,0,0,204,144,8474.576271,5649.717514,0,1541,382.75,678.5107712,460376.8667,0,0,0,1,0,0,0,0,0,408.2666667,345.7777778,502,204,0,0,0,0,0,0,9,3112,6,3012,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
88,1049,7,4,2814,2836,1398,0,402,680.4028219,1418,0,709,818.6826817,5386081.983,10486.17731,104.9,238.6445288,778,1,1049,174.8333333,340.0572991,861,1,900,300,514.4190898,894,3,0,0,0,0,164,104,6673.021926,3813.155386,0,1418,470.8333333,692.1741548,479105.0606,0,0,0,1,0,0,0,0,0,513.6363636,402,709,164,0,0,0,0,0,0,7,2814,4,2836,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
1052,53,1,1,6,6,6,6,6,0,6,6,6,0,226415.0943,37735.84906,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.92453,18867.92453,6,6,6,0,0,0,0,0,0,1,0,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,2053,251,0,20,0,0,0,0,0,0,0,0,BENIGN
88,789,8,6,4948,270,2465,0,618.5,937.9019138,129,0,45,65.12142505,6613434.728,17743.97972,60.69230769,143.1394335,526,0,789,112.7142857,224.5519348,598,0,733,146.6,215.2273217,526,4,0,0,0,0,184,144,10139.41698,7604.562738,0,2465,347.8666667,728.8025273,531153.1238,0,0,0,1,0,0,0,0,0,372.7142857,618.5,45,184,0,0,0,0,0,0,8,4948,6,270,8192,2053,6,20,0,0,0,0,0,0,0,0,BENIGN
88,1113,9,7,3134,3054,1552,0,348.2222222,682.4825598,1518,0,436.2857143,738.956407,5559748.428,14375.56155,74.2,210.056183,830,1,1113,139.125,299.9040025,878,1,1070,178.3333333,322.0401631,830,3,0,0,0,0,204,164,8086.253369,6289.308176,0,1552,364,669.6039874,448369.5,0,0,0,1,0,0,0,0,0,386.75,348.2222222,436.2857143,204,0,0,0,0,0,0,9,3134,7,3054,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
88,644,7,4,2812,2820,1397,0,401.7142857,679.9148756,1410,0,705,814.0638796,8745341.615,17080.74534,64.4,88.84093151,264,1,644,107.3333333,167.9888885,448,1,545,181.6666667,180.0037037,361,1,0,0,0,0,164,104,10869.56522,6211.180124,0,1410,469.3333333,689.9433881,476021.8788,0,0,0,1,0,0,0,0,0,512,401.7142857,705,164,0,0,0,0,0,0,7,2812,4,2820,8192,2053,5,20,0,0,0,0,0,0,0,0,BENIGN
389,4896920,19,15,5550,9256,1660,0,292.1052632,511.197276,2634,0,617.0666667,781.4038161,3023.53316,6.943139769,148391.5152,811667.851,4665488,2,4896920,272051.1111,1097492.558,4665488,3,4896873,349776.6429,1300536.55,4868306,3,0,0,0,0,404,324,3.879989871,3.063149898,0,2634,423.0285714,649.0147957,421220.205,0,0,0,1,0,0,0,0,0,435.4705882,292.1052632,617.0666667,404,0,0,0,0,0,0,19,5550,15,9256,8192,0,17,20,0,0,0,0,0,0,0,0,BENIGN
53,171152,1,1,45,151,45,45,45,0,151,151,151,0,1145.180892,11.6855193,171152,0,171152,171152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.842759652,5.842759652,45,151,80.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,1,120.5,45,151,20,0,0,0,0,0,0,1,45,1,151,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,171612,2,2,68,280,34,34,34,0,140,140,140,0,2027.830222,23.30839335,57204,99074.17222,171605,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,11.65419668,11.65419668,34,140,76.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,95.5,34,140,40,0,0,0,0,0,0,2,68,2,280,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
445,25574903,43,34,10216,6552,2920,0,237.5813953,519.1931576,1032,0,192.7058824,235.9578197,655.6427604,3.010764107,336511.8816,2028257.353,13400000,1,25600000,608926.2619,2712078.575,13400000,1,25600000,774991.0606,3103606.684,13600000,1,0,0,0,0,884,704,1.6813358,1.329428307,0,2920,214.974359,414.7279808,171999.298,0,0,0,1,0,0,0,0,0,217.7662338,237.5813953,192.7058824,884,0,0,0,0,0,0,43,10216,34,6552,8192,2051,41,20,221360,4546.696603,224575,218145,12600000,1114137.243,13400000,11800000,BENIGN
88,58,1,4,6,24,6,6,6,0,6,6,6,0,517241.3793,86206.89655,14.5,21.99242294,47,1,0,0,0,0,0,49,16.33333333,26.55811238,47,1,0,0,0,0,20,80,17241.37931,68965.51724,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,3,1,4,6,24,6,6,6,0,6,6,6,0,10000000,1666666.667,0.75,0.5,1,0,0,0,0,0,0,2,0.666666667,0.577350269,1,0,0,0,0,0,20,80,333333.3333,1333333.333,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,251,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,60,1,3,6,18,6,6,6,0,6,6,6,0,400000,66666.66667,20,32.90896534,58,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,20,60,16666.66667,50000,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,81,1,4,6,24,6,6,6,0,6,6,6,0,370370.3704,61728.39506,20.25,32.77575323,69,1,0,0,0,0,0,71,23.66666667,39.2598183,69,1,0,0,0,0,20,80,12345.67901,49382.71605,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
1052,2,3,0,18,0,6,6,6,0,0,0,0,0,9000000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,2053,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
389,51933,12,12,4116,1044,1660,0,343,619.7500963,210,0,87,89.21475622,99358.78921,462.1339033,2257.956522,10343.48977,49696,1,51865,4715,14955.5626,49796,1,51898,4718,14943.58212,49764,2,0,0,0,0,264,264,231.0669516,231.0669516,0,1660,206.4,444.8846292,197922.3333,0,0,0,1,0,0,0,0,1,215,343,87,264,0,0,0,0,0,0,12,4116,12,1044,8192,0,10,20,0,0,0,0,0,0,0,0,BENIGN
80,79904,3,4,103,191,97,0,34.33333333,54.35377938,179,0,47.75,87.54570235,3679.415298,87.60512615,13317.33333,20390.74464,39692,3,39890,19945,28039.6123,39772,118,40212,13404,22850.17009,39788,3,0,0,0,0,72,92,37.54505406,50.06007209,0,179,36.75,66.28240447,4393.357143,0,0,0,1,0,0,0,0,1,42,34.33333333,47.75,72,0,0,0,0,0,0,3,103,4,191,8192,913,2,20,0,0,0,0,0,0,0,0,BENIGN
80,22309,2,0,12,0,6,6,6,0,0,0,0,0,537.8995024,89.64991707,22309,0,22309,22309,22309,22309,0,22309,22309,0,0,0,0,0,0,0,0,0,40,0,89.64991707,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,94065,1,1,46,183,46,46,46,0,183,183,183,0,2434.486791,21.26189337,94065,0,94065,94065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.63094669,10.63094669,46,183,91.66666667,79.09698688,6256.333333,0,0,0,0,0,0,0,0,1,137.5,46,183,20,0,0,0,0,0,0,1,46,1,183,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,500,1,1,49,113,49,49,49,0,113,113,113,0,324000,4000,500,0,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,2000,2000,49,113,70.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,105.5,49,113,20,0,0,0,0,0,0,1,49,1,113,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,95179,2,2,70,222,35,35,35,0,111,111,111,0,3067.903634,42.02607718,31726.33333,54945.5591,95172,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,21.01303859,21.01303859,35,111,65.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,81.75,35,111,40,0,0,0,0,0,0,2,70,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
88,1019,9,6,3084,2984,1527,0,342.6666667,671.4586733,1486,0,497.3333333,765.8226078,5954857.704,14720.31403,72.78571429,176.7841703,682,0,1019,127.375,265.9945958,781,0,926,185.2,278.6318359,682,47,0,0,0,0,204,144,8832.18842,5888.125613,0,1527,379.25,672.2505981,451920.8667,0,0,0,1,0,0,0,0,0,404.5333333,342.6666667,497.3333333,204,0,0,0,0,0,0,9,3084,6,2984,8192,2053,7,20,0,0,0,0,0,0,0,0,BENIGN
389,3476,13,12,4094,1044,1646,0,314.9230769,595.4657087,210,0,87,89.21475622,1478135.788,7192.174914,144.8333333,313.6724499,1233,1,3476,289.6666667,467.1329056,1373,1,3429,311.7272727,453.5363471,1286,2,0,0,0,0,284,264,3739.930955,3452.243959,0,1646,197.6153846,433.9253463,188291.2062,0,0,0,1,0,0,0,0,0,205.52,314.9230769,87,284,0,0,0,0,0,0,13,4094,12,1044,8192,0,11,20,0,0,0,0,0,0,0,0,BENIGN
389,517360,15,10,4844,3982,1660,0,322.9333333,568.0938638,1268,0,398.2,498.0389989,17059.68764,48.32225143,21556.66667,74031.28005,314861,3,517360,36954.28571,95351.5485,314861,3,7315,812.7777778,1346.033133,3749,3,0,0,0,0,324,224,28.99335086,19.32890057,0,1660,339.4615385,525.5263442,276177.9385,0,0,0,1,0,0,0,0,0,353.04,322.9333333,398.2,324,0,0,0,0,0,0,15,4844,10,3982,8192,2050,13,20,0,0,0,0,0,0,0,0,BENIGN
88,70,1,4,6,24,6,6,6,0,6,6,6,0,428571.4286,71428.57143,17.5,33,67,1,0,0,0,0,0,3,1,0,1,1,0,0,0,0,20,80,14285.71429,57142.85714,6,6,6,0,0,0,0,0,0,1,1,0,0,4,7.2,6,6,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
389,54,1,2,6,12,6,6,6,0,6,6,6,0,333333.3333,55555.55556,27,36.76955262,53,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,18518.51852,37037.03704,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
389,55,1,2,6,12,6,6,6,0,6,6,6,0,327272.7273,54545.45455,27.5,36.06244584,53,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,18181.81818,36363.63636,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,254,0,0,20,0,0,0,0,0,0,0,0,BENIGN
88,1158,9,6,3138,3132,1569,0,348.6666667,691.8639678,1566,0,522,808.6789227,5414507.772,12953.36788,82.71428571,227.927596,869,1,1158,144.75,342.6438176,987,1,1088,217.6,369.0430869,869,1,0,0,0,0,304,208,7772.020725,5181.34715,0,1569,391.875,701.0077389,491411.85,0,0,0,1,0,0,0,0,0,418,348.6666667,522,304,0,0,0,0,0,0,9,3138,6,3132,29200,2081,2,32,0,0,0,0,0,0,0,0,BENIGN
53,223,2,2,102,224,51,51,51,0,112,112,112,0,1461883.408,17937.21973,74.33333333,45.61067127,127,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,40,8968.609865,8968.609865,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,162,2,2,64,158,32,32,32,0,79,79,79,0,1370370.37,24691.35802,54,91.7986928,160,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,12345.67901,12345.67901,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,216,2,2,88,188,44,44,44,0,94,94,94,0,1277777.778,18518.51852,72,39.83716857,118,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,40,40,9259.259259,9259.259259,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
88,514,2,2,360,358,180,180,180,0,179,179,179,0,1396887.16,7782.101167,171.3333333,211.8875488,416,49,49,49,0,49,49,49,49,0,49,49,0,0,0,0,40,40,3891.050584,3891.050584,179,180,179.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,224.5,180,179,40,0,0,0,0,0,0,2,360,2,358,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,163,2,2,64,158,32,32,32,0,79,79,79,0,1361963.19,24539.8773,54.33333333,92.37604307,161,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,12269.93865,12269.93865,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,305,2,2,64,158,32,32,32,0,79,79,79,0,727868.8525,13114.7541,101.6666667,135.7067918,256,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,40,40,6557.377049,6557.377049,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,186,2,2,102,224,51,51,51,0,112,112,112,0,1752688.172,21505.37634,62,105.6550993,184,1,184,184,0,184,184,1,1,0,1,1,0,0,0,0,40,40,10752.68817,10752.68817,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,40,0,0,0,0,0,0,2,102,2,224,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
88,46,1,4,0,12,0,0,0,0,6,0,3,3.464101615,260869.5652,108695.6522,11.5,21.67179427,44,0,0,0,0,0,0,2,0.666666667,0.577350269,1,0,0,0,0,0,32,104,21739.13043,86956.52174,0,6,2,3.098386677,9.6,0,0,0,0,1,1,0,0,4,2.4,0,3,32,0,0,0,0,0,0,1,0,4,12,253,0,0,32,0,0,0,0,0,0,0,0,BENIGN
53,214,2,2,64,96,32,32,32,0,48,48,48,0,747663.5514,18691.58879,71.33333333,40.41451884,118,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,40,9345.794393,9345.794393,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,167,2,2,88,188,44,44,44,0,94,94,94,0,1652694.611,23952.09581,55.66666667,56.88878038,116,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,11976.0479,11976.0479,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,200,2,2,64,96,32,32,32,0,48,48,48,0,800000,20000,66.66666667,74.09678356,148,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,10000,10000,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,40,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,246,2,2,64,158,32,32,32,0,79,79,79,0,902439.0244,16260.1626,82,140.2961154,244,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,8130.081301,8130.081301,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,40,0,0,0,0,0,0,2,64,2,158,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
